mote_id,Timestamp,Temperature,Humidity,Light,Voltage,mote_id,hour,month,day,weekday
0,2004-02-29 13:00:00,21.324575555555555,38.86056361111112,300.3288888888889,2.697807,0.0,13,2,29,6
0,2004-02-29 14:00:00,21.19935333333333,39.22104916666667,241.71466666666666,2.6972995,0.0,14,2,29,6
0,2004-02-29 15:00:00,20.604112222222223,40.74433138888889,134.16666666666666,2.6897631666666664,0.0,15,2,29,6
0,2004-02-29 16:00:00,19.981785,41.54548833333333,87.09333333333333,2.685102833333333,0.0,16,2,29,6
0,2004-02-29 17:00:00,19.656915,41.65337916666667,60.582,2.68127,0.0,17,2,29,6
0,2004-02-29 18:00:00,19.327063333333335,41.78296666666667,44.31333333333334,2.6770358333333335,0.0,18,2,29,6
0,2004-02-29 19:00:00,19.092298888888887,41.87938333333333,44.068,2.6741200000000003,0.0,19,2,29,6
0,2004-02-29 20:00:00,18.93492722222222,42.01507027777778,43.57733333333333,2.6717208333333335,0.0,20,2,29,6
0,2004-02-29 21:00:00,18.82511277777778,42.203183055555556,44.206,2.67182275,0.0,21,2,29,6
0,2004-02-29 22:00:00,18.69150611111111,42.488232777777775,44.236666666666665,2.6687255000000003,0.0,22,2,29,6
0,2004-02-29 23:00:00,18.517120555555554,42.901583055555555,43.24,2.6633365,0.0,23,2,29,6
0,2004-03-01 00:00:00,18.370256666666666,43.48993166666666,43.24,2.6582795833333335,0.0,0,3,1,0
0,2004-03-01 01:00:00,18.19108,44.264177499999995,43.24,2.65489975,0.0,1,3,1,0
0,2004-03-01 02:00:00,18.01135888888889,44.627248888888886,43.37800000000001,2.651826333333333,0.0,2,3,1,0
0,2004-03-01 03:00:00,17.92253277777778,44.75095638888889,43.24,2.651826333333333,0.0,3,3,1,0
0,2004-03-01 04:00:00,17.745860555555556,45.01687666666667,43.24,2.65143,0.0,4,3,1,0
0,2004-03-01 05:00:00,17.510116111111113,45.620579166666666,42.71355555555556,2.6501200000000003,0.0,5,3,1,0
0,2004-03-01 06:00:00,17.32133,46.37762694444445,43.224666666666664,2.64818775,0.0,6,3,1,0
0,2004-03-01 07:00:00,20.504696666666668,39.780772500000005,64.94688888888889,2.6780785,0.0,7,3,1,0
0,2004-03-01 08:00:00,21.19331,39.168599444444446,80.33644444444444,2.6851344444444445,0.0,8,3,1,0
0,2004-03-01 09:00:00,21.79944,38.77149861111111,90.28266666666667,2.691597166666667,0.0,9,3,1,0
0,2004-03-01 10:00:00,22.34004611111111,38.57111972222222,100.70933333333333,2.6985198333333336,0.0,10,3,1,0
0,2004-03-01 11:00:00,23.279321666666664,37.74607583333333,147.35333333333335,2.7063253333333335,0.0,11,3,1,0
0,2004-03-01 12:00:00,24.73013,36.01134277777778,198.17822222222222,2.7224316666666666,0.0,12,3,1,0
0,2004-03-01 13:00:00,25.314373333333332,35.96131472222223,239.57822222222222,2.730665888888889,0.0,13,3,1,0
0,2004-03-01 14:00:00,25.758395,34.768434166666665,136.97777777777776,2.7355690277777778,0.0,14,3,1,0
0,2004-03-01 15:00:00,25.12308277777778,34.815966111111116,100.42311111111111,2.728936555555556,0.0,15,3,1,0
0,2004-03-01 16:00:00,25.193343333333335,33.927169166666665,88.7391111111111,2.729982222222222,0.0,16,3,1,0
0,2004-03-01 17:00:00,25.535254444444444,32.86574111111111,67.61999999999999,2.7353936666666665,0.0,17,3,1,0
0,2004-03-01 18:00:00,22.177611111111112,38.54225833333333,45.28955555555556,2.7016180000000003,0.0,18,3,1,0
0,2004-03-01 19:00:00,21.16878277777778,40.15992305555555,42.94866666666667,2.6899658333333334,0.0,19,3,1,0
0,2004-03-01 20:00:00,20.716839444444442,40.13409333333333,39.41688888888889,2.6851031666666665,0.0,20,3,1,0
0,2004-03-01 21:00:00,20.34669888888889,40.30498,39.503777777777785,2.6796558333333333,0.0,21,3,1,0
0,2004-03-01 22:00:00,19.895871666666668,40.387816944444445,39.54977777777778,2.6739208333333333,0.0,22,3,1,0
0,2004-03-01 23:00:00,19.546365555555557,40.62856166666666,39.29933333333334,2.66969125,0.0,23,3,1,0
0,2004-03-02 00:00:00,19.11914,40.74507194444445,36.309333333333335,2.6616105,0.0,0,3,2,1
0,2004-03-02 01:00:00,18.67841222222222,40.80618972222222,0.92,2.6524208333333332,0.0,1,3,2,1
0,2004-03-02 02:00:00,18.333261666666665,41.173228055555555,0.92,2.6514960555555556,0.0,2,3,2,1
0,2004-03-02 03:00:00,18.07375222222222,41.555985,1.3416666666666666,2.6508405,0.0,3,3,2,1
0,2004-03-02 04:00:00,17.77904444444444,41.967821666666666,0.92,2.64838425,0.0,4,3,2,1
0,2004-03-02 05:00:00,17.521005,42.31400194444445,0.92,2.6437680277777775,0.0,5,3,2,1
0,2004-03-02 06:00:00,17.395374444444442,42.56992972222222,3.8064999999999998,2.6415759166666666,0.0,6,3,2,1
0,2004-03-02 07:00:00,21.523733333333332,34.98533388888889,199.07777777777775,2.6788268611111112,0.0,7,3,2,1
0,2004-03-02 08:00:00,23.858964444444442,31.890005277777778,331.568,2.7022831666666667,0.0,8,3,2,1
0,2004-03-02 09:00:00,25.25268777777778,30.13251916666667,381.248,2.7177743333333333,0.0,9,3,2,1
0,2004-03-02 10:00:00,24.196928333333336,31.609504166666667,423.568,2.7072533333333335,0.0,10,3,2,1
0,2004-03-02 11:00:00,23.890732777777778,30.825331944444443,415.8808888888889,2.7023777777777775,0.0,11,3,2,1
0,2004-03-02 12:00:00,24.342948333333332,29.05986611111111,374.8284444444444,2.7088135555555555,0.0,12,3,2,1
0,2004-03-02 13:00:00,24.366114444444445,28.234263055555555,300.69688888888885,2.7101143333333337,0.0,13,3,2,1
0,2004-03-02 14:00:00,24.340307777777777,27.673258611111113,235.54044444444443,2.708302222222222,0.0,14,3,2,1
0,2004-03-02 15:00:00,23.99477611111111,28.330378611111108,170.58844444444446,2.7065196666666664,0.0,15,3,2,1
0,2004-03-02 16:00:00,23.17634,29.234047999999998,111.92617777777778,2.6970228222222223,0.0,16,3,2,1
0,2004-03-02 17:00:00,21.83267288888889,30.389864499999998,69.28162222222223,2.6849737777777776,0.0,17,3,2,1
0,2004-03-02 18:00:00,21.508608666666667,30.63450188888889,35.95717777777778,2.6810674999999997,0.0,18,3,2,1
0,2004-03-02 19:00:00,21.231965555555558,30.469694722222222,40.60777777777778,2.6757586111111116,0.0,19,3,2,1
0,2004-03-02 20:00:00,20.897758333333336,30.468342500000002,40.158,2.6727234166666665,0.0,20,3,2,1
0,2004-03-02 21:00:00,20.648185,30.38774833333333,39.54466666666667,2.6690218333333333,0.0,21,3,2,1
0,2004-03-02 22:00:00,20.410997777777776,30.292685277777775,39.56000000000001,2.661877777777778,0.0,22,3,2,1
0,2004-03-02 23:00:00,20.14805833333333,30.15893583333333,41.032000000000004,2.656186916666667,0.0,23,3,2,1
0,2004-03-03 00:00:00,19.957775,30.00736111111111,39.74400000000001,2.6532161666666667,0.0,0,3,3,2
0,2004-03-03 01:00:00,19.701341666666668,29.894844166666665,18.461333333333336,2.651332583333333,0.0,1,3,3,2
0,2004-03-03 02:00:00,19.24297388888889,29.754284444444448,1.38,2.6503165,0.0,2,3,3,2
0,2004-03-03 03:00:00,18.887615,29.613024166666666,1.38,2.6473035,0.0,3,3,3,2
0,2004-03-03 04:00:00,18.563480000000002,29.69773083333333,1.38,2.6423910000000004,0.0,4,3,3,2
0,2004-03-03 05:00:00,18.32397888888889,30.192509166666664,1.38,2.638508111111111,0.0,5,3,3,2
0,2004-03-03 06:00:00,18.297736666666665,30.953559166666665,6.172944444444444,2.6382148888888888,0.0,6,3,3,2
0,2004-03-03 07:00:00,22.84526333333333,25.516666666666666,213.072,2.67911775,0.0,7,3,3,2
0,2004-03-03 08:00:00,25.723142222222222,23.42554277777778,367.95911111111116,2.7087686666666664,0.0,8,3,3,2
0,2004-03-03 09:00:00,25.69055722222222,23.863965277777776,388.9964444444444,2.7106613333333334,0.0,9,3,3,2
0,2004-03-03 10:00:00,25.47920388888889,24.81012638888889,454.0506666666667,2.708503555555555,0.0,10,3,3,2
0,2004-03-03 11:00:00,24.351850000000002,26.57393805555556,181.58755555555555,2.6991466666666666,0.0,11,3,3,2
0,2004-03-03 12:00:00,23.406939444444443,28.400825833333332,156.032,2.688918222222222,0.0,12,3,3,2
0,2004-03-03 13:00:00,24.397910000000003,28.333705000000002,139.656,2.6992343333333335,0.0,13,3,3,2
0,2004-03-03 14:00:00,24.405695555555557,29.361750555555556,88.90266666666666,2.6992001111111112,0.0,14,3,3,2
0,2004-03-03 15:00:00,24.232752777777776,29.968431666666667,115.75644444444444,2.698962777777778,0.0,15,3,3,2
0,2004-03-03 16:00:00,23.945558333333334,30.63643638888889,151.39111111111112,2.6946849444444445,0.0,16,3,3,2
0,2004-03-03 17:00:00,24.111804444444445,30.882665555555555,82.60066666666667,2.696619777777778,0.0,17,3,3,2
0,2004-03-03 18:00:00,22.96310833333333,32.99045666666667,41.27733333333333,2.6853185,0.0,18,3,3,2
0,2004-03-03 19:00:00,22.17429,34.71755111111111,41.22111111111111,2.6759283333333332,0.0,19,3,3,2
0,2004-03-03 20:00:00,21.710287222222224,35.01735194444445,44.79888888888889,2.6691206111111114,0.0,20,3,3,2
0,2004-03-03 21:00:00,21.39519,35.04056472222222,47.702,2.665431916666667,0.0,21,3,3,2
0,2004-03-03 22:00:00,21.125145555555555,35.23593166666667,48.65266666666666,2.6607178333333334,0.0,22,3,3,2
0,2004-03-03 23:00:00,20.786555555555555,35.60612861111111,47.742888888888885,2.6529162499999996,0.0,23,3,3,2
0,2004-03-04 00:00:00,20.358785555555553,36.10955416666666,41.07033333333333,2.6509715,0.0,0,3,4,3
0,2004-03-04 01:00:00,19.782355,36.99947388888889,1.4029999999999998,2.6479585,0.0,1,3,4,3
0,2004-03-04 02:00:00,19.323279444444445,37.30444194444444,0.9966666666666667,2.638286805555556,0.0,2,3,4,3
0,2004-03-04 03:00:00,18.99432611111111,37.48499638888889,1.2573333333333332,2.63652625,0.0,3,3,4,3
0,2004-03-04 04:00:00,18.668503333333334,37.685581666666664,1.38,2.6302969166666665,0.0,4,3,4,3
0,2004-03-04 05:00:00,18.402351666666668,37.9545425,1.0835555555555556,2.627710527777778,0.0,5,3,4,3
0,2004-03-04 06:00:00,18.269071666666665,38.347077777777784,7.086555555555555,2.626449472222222,0.0,6,3,4,3
0,2004-03-04 07:00:00,22.710921666666664,30.78183388888889,180.94355555555555,2.6654511666666667,0.0,7,3,4,3
0,2004-03-04 08:00:00,24.179016111111114,29.253211944444445,321.71377777777775,2.682048,0.0,8,3,4,3
0,2004-03-04 09:00:00,25.803366111111114,27.454731944444447,378.3857777777778,2.698493388888889,0.0,9,3,4,3
0,2004-03-04 10:00:00,24.86915388888889,28.672361111111112,404.59555555555556,2.691259222222222,0.0,10,3,4,3
0,2004-03-04 11:00:00,25.209050555555557,28.213813055555555,402.91911111111114,2.6944464999999997,0.0,11,3,4,3
0,2004-03-04 12:00:00,26.294999444444443,27.005054722222223,317.3591111111111,2.704432111111111,0.0,12,3,4,3
0,2004-03-04 13:00:00,26.23244277777778,28.181027222222223,302.0973333333333,2.7037124444444443,0.0,13,3,4,3
0,2004-03-04 14:00:00,25.128881111111113,30.073777500000002,154.0488888888889,2.6945556666666666,0.0,14,3,4,3
0,2004-03-04 15:00:00,23.670314444444443,32.90282555555556,105.81533333333333,2.6802272222222223,0.0,15,3,4,3
0,2004-03-04 16:00:00,22.66344611111111,35.427730277777776,102.08933333333333,2.6691991111111113,0.0,16,3,4,3
0,2004-03-04 17:00:00,21.723054444444447,37.147955,72.51133333333334,2.6532465277777777,0.0,17,3,4,3
0,2004-03-04 18:00:00,21.54744388888889,37.53037694444445,34.33133333333333,2.6515290833333336,0.0,18,3,4,3
0,2004-03-04 19:00:00,21.408746666666666,37.86821888888889,48.867333333333335,2.6515290833333336,0.0,19,3,4,3
0,2004-03-04 20:00:00,21.16094277777778,38.159110000000005,49.434666666666665,2.6507750000000003,0.0,20,3,4,3
0,2004-03-04 21:00:00,20.928791666666665,37.95124833333333,47.962666666666664,2.64858075,0.0,21,3,4,3
0,2004-03-04 22:00:00,20.715641666666667,37.90764166666667,46.92,2.6425875,0.0,22,3,4,3
0,2004-03-04 23:00:00,20.525276666666667,37.86515333333333,47.90133333333333,2.6401098055555554,0.0,23,3,4,3
0,2004-03-05 00:00:00,20.334394444444445,37.975361666666664,47.104000000000006,2.6384765833333335,0.0,0,3,5,4
0,2004-03-05 01:00:00,20.085256666666666,38.08908472222222,46.92,2.6342217777777774,0.0,1,3,5,4
0,2004-03-05 02:00:00,19.83100111111111,38.32639861111112,46.858666666666664,2.6297119999999996,0.0,2,3,5,4
0,2004-03-05 03:00:00,19.583088333333333,38.32033750000001,46.92,2.627286,0.0,3,3,5,4
0,2004-03-05 04:00:00,19.316446666666664,38.30069833333334,47.38,2.6244889999999996,0.0,4,3,5,4
0,2004-03-05 05:00:00,19.133676666666666,38.34954361111111,45.96933333333333,2.620053833333333,0.0,5,3,5,4
0,2004-03-05 06:00:00,19.072916666666668,38.54075666666667,53.74333333333333,2.617837,0.0,6,3,5,4
0,2004-03-05 07:00:00,23.565563333333333,31.085153333333334,246.68266666666665,2.6600170000000003,0.0,7,3,5,4
0,2004-03-05 08:00:00,25.545653333333334,29.2068925,444.6666666666667,2.682885833333333,0.0,8,3,5,4
0,2004-03-05 09:00:00,24.142919444444445,32.0434775,468.7911111111111,2.669986666666667,0.0,9,3,5,4
0,2004-03-05 10:00:00,24.234495,32.52079,412.89599999999996,2.67182,0.0,10,3,5,4
0,2004-03-05 11:00:00,23.48847,33.976708333333335,318.4426666666667,2.660653916666667,0.0,11,3,5,4
0,2004-03-05 12:00:00,23.018723333333334,35.34724333333334,351.19466666666665,2.653114416666667,0.0,12,3,5,4
0,2004-03-05 13:00:00,24.227716666666666,33.86633166666667,462.576,2.669723666666667,0.0,13,3,5,4
0,2004-03-05 14:00:00,24.10235833333333,34.71060083333334,380.88,2.6677245833333334,0.0,14,3,5,4
0,2004-03-05 15:00:00,23.524240000000002,36.555915,282.1333333333333,2.657870416666667,0.0,15,3,5,4
0,2004-03-05 16:00:00,22.976991666666667,38.38687166666667,205.95733333333334,2.651628166666667,0.0,16,3,5,4
0,2004-03-05 17:00:00,22.094910000000002,39.84457916666667,105.12533333333334,2.648679,0.0,17,3,5,4
0,2004-03-05 18:00:00,21.771428333333333,40.736445,48.29233333333333,2.6428840833333336,0.0,18,3,5,4
0,2004-03-05 19:00:00,21.492781666666666,40.91052916666667,46.874,2.639741,0.0,19,3,5,4
0,2004-03-05 20:00:00,21.218136666666666,40.6600025,46.843333333333334,2.6363306666666664,0.0,20,3,5,4
0,2004-03-05 21:00:00,20.896206666666668,40.92795,47.165333333333336,2.630685333333333,0.0,21,3,5,4
0,2004-03-05 22:00:00,20.75141166666667,40.915025,48.315333333333335,2.628548583333333,0.0,22,3,5,4
0,2004-03-05 23:00:00,20.60433,40.83293166666667,47.977999999999994,2.62796275,0.0,23,3,5,4
0,2004-03-06 00:00:00,20.254796666666667,41.4386475,46.92,2.6242961666666664,0.0,0,3,6,5
0,2004-03-06 01:00:00,19.9394,41.93482666666667,47.472,2.6181277499999998,0.0,1,3,6,5
0,2004-03-06 02:00:00,19.716613333333335,42.32422666666666,47.13466666666667,2.615245,0.0,2,3,6,5
0,2004-03-06 03:00:00,19.611426666666667,42.49467083333333,46.92,2.613233,0.0,3,3,6,5
0,2004-03-06 04:00:00,19.494153333333333,42.68335916666667,46.843333333333334,2.6085453333333333,0.0,4,3,6,5
0,2004-03-06 05:00:00,19.360056666666665,42.906890833333335,46.260666666666665,2.6073025833333334,0.0,5,3,6,5
0,2004-03-06 06:00:00,19.133758333333333,43.2683025,55.59866666666667,2.60462575,0.0,6,3,6,5
0,2004-03-06 07:00:00,19.253890000000002,43.137485,230.046,2.605013,0.0,7,3,6,5
0,2004-03-06 08:00:00,20.88036333333333,41.0024425,452.88533333333334,2.618243833333333,0.0,8,3,6,5
0,2004-03-06 09:00:00,22.900388333333336,36.990390833333336,536.2373333333333,2.6405434999999997,0.0,9,3,6,5
0,2004-03-06 10:00:00,24.894198333333335,34.03176416666667,625.8453333333333,2.656386,0.0,10,3,6,5
0,2004-03-06 11:00:00,26.302703333333334,32.157853333333335,651.36,2.6752325,0.0,11,3,6,5
0,2004-03-06 12:00:00,27.04031666666667,31.18793833333333,590.7626666666667,2.68379,0.0,12,3,6,5
0,2004-03-06 13:00:00,27.164041666666666,31.15407,496.3093333333333,2.686111166666667,0.0,13,3,6,5
0,2004-03-06 14:00:00,26.455501666666667,32.633858333333336,394.74133333333333,2.677336666666667,0.0,14,3,6,5
0,2004-03-06 15:00:00,25.957825,33.7898175,286.0586666666667,2.6745200000000002,0.0,15,3,6,5
0,2004-03-06 16:00:00,25.185993333333332,35.141510000000004,191.97333333333333,2.663731,0.0,16,3,6,5
0,2004-03-06 17:00:00,24.452953333333333,36.7032875,123.58666666666666,2.654206166666667,0.0,17,3,6,5
0,2004-03-06 18:00:00,23.423218333333335,38.459110833333334,48.99,2.6479912499999996,0.0,18,3,6,5
0,2004-03-06 19:00:00,22.790546666666668,39.21450166666667,47.855333333333334,2.64092,0.0,19,3,6,5
0,2004-03-06 20:00:00,22.414471666666667,39.59674583333334,48.116,2.6372075833333333,0.0,20,3,6,5
0,2004-03-06 21:00:00,22.07963833333333,40.092130833333336,48.315333333333335,2.631659583333333,0.0,21,3,6,5
0,2004-03-06 22:00:00,21.804421666666666,40.18251333333333,48.26933333333333,2.6282520000000003,0.0,22,3,6,5
0,2004-03-06 23:00:00,21.49253666666667,40.485724166666664,47.18066666666667,2.625646,0.0,23,3,6,5
0,2004-03-07 00:00:00,21.189716666666666,40.79025916666667,46.92,2.6207309999999997,0.0,0,3,7,6
0,2004-03-07 01:00:00,20.93802,40.80207,46.92,2.616396,0.0,1,3,7,6
0,2004-03-07 02:00:00,20.62107166666667,41.21857333333333,46.92,2.611798,0.0,2,3,7,6
0,2004-03-07 03:00:00,20.44949,41.34339,46.92,2.6081634166666663,0.0,3,3,7,6
0,2004-03-07 04:00:00,20.225233333333335,41.6359725,47.702,2.6047205,0.0,4,3,7,6
0,2004-03-07 05:00:00,20.021556666666665,41.8808425,46.92,2.6043424166666664,0.0,5,3,7,6
0,2004-03-07 06:00:00,19.849566666666664,42.0709675,54.70166666666667,2.6029202499999995,0.0,6,3,7,6
0,2004-03-07 07:00:00,20.073496666666664,41.571313333333336,250.71533333333335,2.603868666666666,0.0,7,3,7,6
0,2004-03-07 08:00:00,21.904055000000003,38.83987666666667,439.88266666666664,2.619775083333333,0.0,8,3,7,6
0,2004-03-07 09:00:00,24.090598333333332,35.43615583333334,559.6053333333333,2.6408391666666664,0.0,9,3,7,6
0,2004-03-07 10:00:00,25.826913333333334,33.38129416666666,604.992,2.654897916666667,0.0,10,3,7,6
0,2004-03-07 11:00:00,27.271025,31.96542583333333,618.976,2.673220833333333,0.0,11,3,7,6
0,2004-03-07 12:00:00,28.112273333333334,31.1746675,558.3786666666667,2.6828833333333337,0.0,12,3,7,6
0,2004-03-07 13:00:00,28.55057833333333,30.188153333333332,464.53866666666664,2.687222333333333,0.0,13,3,7,6
0,2004-03-07 14:00:00,28.159231666666663,31.0532875,348.128,2.6863138333333336,0.0,14,3,7,6
0,2004-03-07 15:00:00,27.582583333333332,32.65625083333334,239.2,2.679151666666667,0.0,15,3,7,6
0,2004-03-07 16:00:00,27.155385000000003,33.468968333333336,163.8826666666667,2.67492,0.0,16,3,7,6
0,2004-03-07 17:00:00,26.242923333333334,35.10577583333334,100.61733333333333,2.66443925,0.0,17,3,7,6
0,2004-03-07 18:00:00,25.110778333333332,36.9816225,49.45,2.6515299166666666,0.0,18,3,7,6
0,2004-03-07 19:00:00,24.218488333333333,38.257531666666665,46.95066666666666,2.6455359166666668,0.0,19,3,7,6
0,2004-03-07 20:00:00,23.657764999999998,38.98176333333333,46.95066666666666,2.6388613333333333,0.0,20,3,7,6
0,2004-03-07 21:00:00,23.277116666666664,39.296415833333334,47.717333333333336,2.636825583333333,0.0,21,3,7,6
0,2004-03-07 22:00:00,23.025828333333333,39.358705,46.92,2.6299066666666664,0.0,22,3,7,6
0,2004-03-07 23:00:00,22.807125,39.24427583333333,46.92,2.627094083333333,0.0,23,3,7,6
0,2004-03-08 00:00:00,22.566779999999998,39.2080375,46.92,2.6265165,0.0,0,3,8,0
0,2004-03-08 01:00:00,22.315573333333337,39.17092916666666,46.92,2.6215017499999997,0.0,1,3,8,0
0,2004-03-08 02:00:00,22.10185166666667,39.26102,46.92,2.617263,0.0,2,3,8,0
0,2004-03-08 03:00:00,21.856524999999998,39.41367416666667,47.748000000000005,2.6137143333333333,0.0,3,3,8,0
0,2004-03-08 04:00:00,21.657503333333334,39.537931666666665,46.92,2.6109377499999997,0.0,4,3,8,0
0,2004-03-08 05:00:00,21.453908333333334,39.6646325,46.92,2.6058684999999997,0.0,5,3,8,0
0,2004-03-08 06:00:00,21.335655,39.91330833333333,58.044333333333334,2.6051979166666666,0.0,6,3,8,0
0,2004-03-08 07:00:00,24.044865,36.452039166666665,243.18666666666667,2.6343070833333333,0.0,7,3,8,0
0,2004-03-08 08:00:00,24.814491666666665,36.956919166666665,425.2853333333333,2.641129333333333,0.0,8,3,8,0
0,2004-03-08 09:00:00,25.853863333333333,35.807227499999996,522.4373333333333,2.6499562500000002,0.0,9,3,8,0
0,2004-03-08 10:00:00,23.924532748538013,40.492574853801166,572.8748538011696,2.632482865497076,0.0,10,3,8,0
0,2004-03-08 11:00:00,22.502345,43.9120025,597.816,2.6178429999999997,0.0,11,3,8,0
0,2004-03-08 12:00:00,22.623946666666665,43.44045666666667,567.7831111111111,2.6180335833333332,0.0,12,3,8,0
0,2004-03-08 13:00:00,22.56188,43.28346416666667,457.056,2.6169715,0.0,13,3,8,0
0,2004-03-08 14:00:00,22.427293333333335,42.92153916666667,348.496,2.6154333333333333,0.0,14,3,8,0
0,2004-03-08 15:00:00,22.02974,43.14397916666667,239.0773333333333,2.608354,0.0,15,3,8,0
0,2004-03-08 16:00:00,21.701113333333335,43.35323833333334,163.14666666666665,2.605101333333333,0.0,16,3,8,0
0,2004-03-08 17:00:00,21.694661666666665,42.67378833333333,108.59066666666666,2.604817083333333,0.0,17,3,8,0
0,2004-03-08 18:00:00,23.290101666666665,39.069935,50.37,2.621800583333333,0.0,18,3,8,0
0,2004-03-08 19:00:00,23.964995,36.870565000000006,47.288000000000004,2.6273815,0.0,19,3,8,0
0,2004-03-08 20:00:00,23.800355,36.231635,36.47033333333333,2.6263209166666663,0.0,20,3,8,0
0,2004-03-08 21:00:00,23.449188333333332,36.16579916666667,9.445333333333332,2.6224642499999997,0.0,21,3,8,0
0,2004-03-08 22:00:00,23.130606666666665,36.07205833333333,8.717,2.61610675,0.0,22,3,8,0
0,2004-03-08 23:00:00,22.844119999999997,36.072920833333335,8.977666666666666,2.614094,0.0,23,3,8,0
0,2004-03-09 00:00:00,22.537053333333333,36.17069333333334,8.793666666666667,2.6089279999999997,0.0,0,3,9,1
0,2004-03-09 01:00:00,22.195605,36.348837499999995,4.484999999999999,2.6048161666666663,0.0,1,3,9,1
0,2004-03-09 02:00:00,21.927983333333334,36.511116666666666,1.38,2.60462575,0.0,2,3,9,1
0,2004-03-09 03:00:00,21.695968333333333,36.412940000000006,1.38,2.6010252499999997,0.0,3,3,9,1
0,2004-03-09 04:00:00,21.421568333333333,36.533495,1.38,2.596193,0.0,4,3,9,1
